chrom	start	end	name	score	strand	splice_site	acceptors_skipped	exons_skipped	donors_skipped	anchor	known_donor	known_acceptor	known_junction	gene_names	gene_ids	transcripts
AY849321.1	15046	21313	JUNC00002070	7	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14947	21952	JUNC00002082	4	+	GA-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15030	16369	JUNC00002084	15	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15070	16198	JUNC00002086	39	+	AA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15078	15155	JUNC00002088	17	+	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15079	15156	JUNC00002085	865	+	AG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15079	16140	JUNC00002089	102	+	AG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15084	16529	JUNC00002093	123	+	TA-CG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15088	24722	JUNC00002095	41	+	GG-CT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15089	15205	JUNC00002096	71	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15059	15199	JUNC00002097	1	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14981	21153	JUNC00002099	2	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15100	15246	JUNC00002102	269	+	AG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14969	15353	JUNC00002107	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15097	16221	JUNC00002109	4	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15110	15169	JUNC00002112	5	+	TT-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15112	15254	JUNC00002110	218	+	TT-CG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15116	15663	JUNC00002115	4364	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15118	15210	JUNC00002077	1013	+	AA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15112	15254	JUNC00002118	2	?	TT-CG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15122	16075	JUNC00002117	333	+	GT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15127	15428	JUNC00002123	38	+	AA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15127	21737	JUNC00002122	26	+	AA-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15130	15432	JUNC00002125	6	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15134	15293	JUNC00002126	19	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15029	16459	JUNC00002127	1	+	GG-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15141	15328	JUNC00002067	551	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15141	15636	JUNC00002128	48	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15141	15328	JUNC00002130	9	?	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15141	15636	JUNC00002129	3	?	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15148	15223	JUNC00002131	5322	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15148	15345	JUNC00002132	89	+	GT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15149	15200	JUNC00002111	526	+	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15148	16527	JUNC00002135	7	+	GT-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15054	15425	JUNC00002136	3	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15170	15266	JUNC00002139	1084	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15176	15228	JUNC00002147	8	+	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15176	15228	JUNC00002145	266	+	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15178	21309	JUNC00002150	370	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	15179	15505	JUNC00002151	30	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15180	15817	JUNC00002153	36	+	AT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15080	15258	JUNC00002156	2	+	GA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15189	15622	JUNC00002157	188	+	TC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15191	16336	JUNC00001258	1520	+	CT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15191	16336	JUNC00001320	17	+	CT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15198	16598	JUNC00002159	135	+	TT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15201	15295	JUNC00002161	92	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15200	16600	JUNC00002163	6	+	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15200	16600	JUNC00002160	328	+	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15202	15472	JUNC00002164	11	+	AG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15205	15330	JUNC00002166	365	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15208	15263	JUNC00002168	333	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15213	15502	JUNC00002169	1352	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15235	16765	JUNC00001984	119	+	TT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15235	16765	JUNC00002172	10	+	TT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15235	21199	JUNC00002173	4	+	TT-TG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15239	16608	JUNC00002175	13	+	TG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15241	15327	JUNC00000443	212	+	CT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15249	15403	JUNC00002177	150	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15252	16334	JUNC00000444	172	-	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15252	20179	JUNC00002178	15	+	GT-AG	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15198	16267	JUNC00002179	7	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15271	15752	JUNC00000768	2794	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15273	15589	JUNC00000776	1034	+	AG-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15201	15267	JUNC00002171	3	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15271	15752	JUNC00002155	12	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15276	15873	JUNC00002181	99	+	TG-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15279	20698	JUNC00001709	347	+	AG-AT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15248	21496	JUNC00002186	1	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	15293	15547	JUNC00000775	84	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15273	23877	JUNC00002190	2	+	AG-AT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15172	15225	JUNC00002191	2	+	AA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15303	16076	JUNC00002194	42	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15304	20987	JUNC00002195	103	+	AG-GA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15305	15681	JUNC00002196	28	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15307	15374	JUNC00002197	10	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15313	15432	JUNC00002198	24	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15299	16213	JUNC00002200	1	+	GT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15331	16090	JUNC00002202	28	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15335	18817	JUNC00002203	24	+	AC-GA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15339	15425	JUNC00000773	79	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15339	20792	JUNC00002205	25	+	TA-TA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15342	15393	JUNC00001572	177	+	TT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15339	15425	JUNC00002208	3	?	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15345	15451	JUNC00000771	100	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15349	15422	JUNC00002210	3	?	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15349	15422	JUNC00002211	78	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15349	15452	JUNC00002212	10	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15353	16335	JUNC00002213	4	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15355	15598	JUNC00002189	107	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15356	15502	JUNC00002188	48	+	TT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15359	15425	JUNC00002187	191	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15359	16462	JUNC00002217	37	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15366	16231	JUNC00002223	11	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15381	15439	JUNC00002142	185	+	TG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15382	15551	JUNC00000965	169	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15382	15593	JUNC00000966	49	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15381	15439	JUNC00002228	1	?	TG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15389	15448	JUNC00002226	40	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15389	15598	JUNC00002227	448	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15392	21871	JUNC00002031	584	+	TT-CA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15394	15445	JUNC00002229	100	+	AT-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15397	15628	JUNC00001754	37	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15399	15601	JUNC00002236	226	+	TT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15400	15745	JUNC00002237	102	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15401	16113	JUNC00002104	3232	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15401	16113	JUNC00002240	9	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15403	16869	JUNC00002199	1686	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15403	20499	JUNC00002242	12	+	AT-AA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15404	22539	JUNC00002105	792	+	TG-CG	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15406	15593	JUNC00002101	2278	+	GG-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15407	16504	JUNC00002244	2696	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15411	15620	JUNC00002248	302	+	AA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15391	15729	JUNC00002235	9	+	TT-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15418	16029	JUNC00002251	17	+	AA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15317	15432	JUNC00002252	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15424	15566	JUNC00002253	198	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15423	15673	JUNC00002254	36	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15428	15778	JUNC00002255	45	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15434	15582	JUNC00001656	4778	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15430	15648	JUNC00002257	11	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15424	15668	JUNC00002259	2	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15435	16173	JUNC00001483	352	+	TG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15439	15598	JUNC00002260	83	+	AA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15320	21681	JUNC00002262	1	+	TT-TA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15445	16127	JUNC00002230	86	+	AC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15447	15595	JUNC00002234	20	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15446	15623	JUNC00002263	5	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15447	15808	JUNC00002233	15	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15449	15591	JUNC00002265	229	+	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15450	15625	JUNC00002268	12	+	TG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15450	15631	JUNC00002266	94	+	TG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15449	15616	JUNC00002232	24	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15454	15597	JUNC00002271	373	+	CA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15455	15589	JUNC00002273	263	+	AG-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15454	16166	JUNC00002272	53	+	CA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15456	15572	JUNC00002274	25	+	GA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15457	15529	JUNC00002278	23	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15460	15551	JUNC00002279	197	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15460	15593	JUNC00002280	91	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15460	15689	JUNC00002282	34	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15338	15547	JUNC00002239	1	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15467	15582	JUNC00002028	13273	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15476	16587	JUNC00002284	12	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15480	15788	JUNC00002285	498	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15482	16351	JUNC00002286	222	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15483	15829	JUNC00002288	48	+	AG-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15484	16118	JUNC00002292	4	?	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15484	16118	JUNC00002289	145	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15483	16329	JUNC00002290	16	+	AG-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15485	15576	JUNC00002294	705	+	CA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15486	15547	JUNC00002298	106	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15486	15585	JUNC00002296	137	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15486	15580	JUNC00002287	1361	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15486	16232	JUNC00002297	438	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15487	15555	JUNC00002299	126	+	TT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15487	15560	JUNC00002300	133	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15488	15583	JUNC00002301	446	+	TT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15488	15583	JUNC00002307	8	+	TT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15486	15585	JUNC00002308	3	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15489	15579	JUNC00002304	225	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15501	15616	JUNC00002315	120	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15507	15683	JUNC00002319	769	+	CC-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15400	15588	JUNC00002321	1	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15526	15612	JUNC00002138	602	+	AC-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15427	15684	JUNC00002325	7	+	TT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15527	15611	JUNC00002137	432	+	CA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15528	21454	JUNC00002326	34	+	AC-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15533	20431	JUNC00002329	63	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	15534	21762	JUNC00002331	6	+	TG-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15537	15591	JUNC00002332	33	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15540	15628	JUNC00002313	105	-	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15543	15595	JUNC00002333	4	?	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15543	15595	JUNC00002036	107	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15547	16231	JUNC00002337	35	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15546	16273	JUNC00002338	5	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15550	16111	JUNC00002339	19	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15554	15677	JUNC00002341	44	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15561	15664	JUNC00002316	249	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15561	15664	JUNC00002344	10	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15570	16504	JUNC00002154	810	+	TG-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15581	15743	JUNC00002352	65	+	CT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15587	15711	JUNC00002354	314	+	TA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15587	15670	JUNC00002330	472	+	TA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15589	15668	JUNC00002355	44	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15590	15674	JUNC00002356	642	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15548	15616	JUNC00002360	7	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15592	22069	JUNC00002295	13	+	GG-TG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15597	15833	JUNC00002362	136	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15597	15866	JUNC00002363	57	+	AT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15603	15879	JUNC00002222	198	+	TC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15604	16217	JUNC00002366	117	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15603	16393	JUNC00002365	10	+	TC-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15624	15761	JUNC00002373	233	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15625	16087	JUNC00002375	65	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15630	15846	JUNC00002378	33	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15629	15897	JUNC00002379	95	+	CT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15631	15687	JUNC00002220	628	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15631	15898	JUNC00002380	217	+	AT-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15630	16407	JUNC00002381	40	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15633	15688	JUNC00002219	892	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15633	15688	JUNC00002385	10	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15647	16197	JUNC00002218	322	+	CA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15621	16515	JUNC00002387	29	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15649	16232	JUNC00002389	53	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15650	16048	JUNC00002393	112	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15541	15608	JUNC00002394	1	+	TC-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15653	15897	JUNC00000374	1722	+	CA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15653	24689	JUNC00000375	1961	+	CA-CT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15655	16424	JUNC00002322	921	+	TG-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15655	16424	JUNC00002398	2	?	TG-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15656	20757	JUNC00002399	25	+	GG-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15657	20832	JUNC00002323	386	+	GC-GA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15660	15767	JUNC00002408	83	+	AG-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15662	15930	JUNC00002411	1279	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15621	16364	JUNC00002410	2	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15662	16461	JUNC00002409	500	+	GT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15662	22492	JUNC00001287	10564	+	GT-AG	3	2	3	A	0	1	0	E3,MLP	XLOC_000002,XLOC_000002	33K:E3,E3_Fib_ORF7,Hexon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	15666	16069	JUNC00002120	146	+	TG-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15666	16069	JUNC00002413	7	?	TG-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15667	15928	JUNC00002415	29	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15669	16186	JUNC00002121	26	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15670	20899	JUNC00002124	170	+	AG-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15669	16369	JUNC00002418	4	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15673	15918	JUNC00002420	7	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15672	23131	JUNC00002419	117	+	AA-CT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15650	16863	JUNC00002421	1	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15677	15761	JUNC00002424	8	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15678	19690	JUNC00002425	63	+	AG-TA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15672	23131	JUNC00002422	7	?	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15696	16042	JUNC00002386	28	+	AA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15575	15648	JUNC00002427	1	+	CA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15709	16090	JUNC00002429	65	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15714	15797	JUNC00002431	40	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15713	16167	JUNC00002430	189	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15714	16080	JUNC00002350	1629	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15714	16080	JUNC00002432	22	?	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15718	16413	JUNC00002368	513	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15718	20838	JUNC00002371	29	+	GA-AT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15719	21801	JUNC00002370	140	+	AG-GT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15720	19947	JUNC00002372	33	+	GG-TT	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15720	21804	JUNC00002433	25	+	GG-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15722	16413	JUNC00002369	213	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15723	15833	JUNC00002434	186	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15724	16135	JUNC00002351	60	+	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15728	15864	JUNC00001589	494	+	CT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15731	15837	JUNC00002440	21	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15693	15778	JUNC00002441	1	?	TG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15744	15930	JUNC00002335	65	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15747	16334	JUNC00002444	16	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15661	15759	JUNC00002445	2	+	GG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15734	16445	JUNC00002446	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15759	16150	JUNC00002437	129	+	GT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15760	16231	JUNC00002448	35	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15761	15855	JUNC00002334	56	+	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
